fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,wine_quality
1.123972305,-0.777207112,-1.116039305,-0.985897201,-0.444069603,-0.609376882,-1.303051175,-1.034106202,-1.036988395,-0.24943544,0.942339601,C
0.88873735,0.305419849,-0.781035134,-0.907461781,-0.398960023,0.201509638,0.274016264,-0.896013353,-0.907499815,-0.423446159,1.022947496,C
1.35920726,-0.777207112,0.893985722,-1.064332622,0.503231569,-0.667297348,-0.643978216,-0.803951454,-0.648522653,-1.467510472,0.539300128,C
-0.993142291,0.010157951,-0.529782006,1.77895137,-0.444069603,-0.261854088,-0.102596856,0.018029789,-0.001079751,-0.423446159,1.990242233,C
-0.169819948,-0.383524581,0.22397738,0.386722657,-0.173412125,0.375271035,-0.361518376,0.231744912,0.970084604,0.272596716,0.297476443,C
-0.640289859,-0.580365846,-0.446030963,-0.78980865,-0.173412125,0.143589172,-0.855823096,-1.330019449,-0.324801202,-1.032483675,0.861731707,C
1.006354827,1.486467444,5.584044119,2.651545423,-0.624507921,0.375271035,0.603552744,1.116196729,0.646363152,0.098585997,1.184163286,C
-0.993142291,0.010157951,-0.529782006,1.77895137,-0.444069603,-0.261854088,-0.102596856,0.018029789,-0.001079751,-0.423446159,1.990242233,C
-0.169819948,-0.383524581,0.22397738,0.386722657,-0.173412125,0.375271035,-0.361518376,0.231744912,0.970084604,0.272596716,0.297476443,C
-0.169819948,0.108578584,0.977736765,1.543645109,0.36790283,-0.319774554,1.003704183,1.5337632,-0.324801202,0.707623513,-1.153465662,F
0.300649962,0.797523014,-0.446030963,-0.78980865,-0.444069603,-0.030172225,-0.549824936,-1.533870798,-0.001079751,-0.423446159,2.393281707,C
-0.169819948,0.108578584,0.977736765,1.543645109,0.36790283,-0.319774554,1.003704183,1.5337632,-0.324801202,0.707623513,-1.153465662,F
-0.405054903,-0.875627745,-0.446030963,-0.985897201,0.007026193,-0.783138279,-1.138282935,-1.19850245,-0.065824041,0.185591357,0.942339601,C
-0.640289859,-0.678786479,-0.194777834,-1.025114912,-0.128302546,-0.319774554,-0.502748296,-0.803951454,1.941248958,1.664682467,0.378084338,C
1.241589782,0.699102381,-0.446030963,1.269121137,-0.624507921,-1.304422471,-1.773817575,-0.271307609,-1.295965556,-0.510451519,1.990242233,C
-0.052202471,-0.875627745,-0.027275749,-1.005506056,-0.669617501,-0.783138279,-1.208897895,-1.366186624,-0.713266944,1.14265031,1.42598697,C
0.771119872,-0.777207112,0.642732594,-1.025114912,0.187464511,-0.551456417,-0.173211816,-0.886149578,-0.001079751,0.272596716,0.458692233,F
0.065415007,0.502261115,2.401504493,0.210242961,-0.353850443,0.606952898,-0.149673496,-0.853270329,0.257897411,-0.510451519,2.312673812,C
-0.993142291,-0.481945214,-1.534794519,0.641637773,0.097245352,3.792578513,1.615700503,0.553961559,-0.907499815,-1.641521191,-1.153465662,F
-0.287437426,0.403840482,0.642732594,0.151416395,0.097245352,1.12823709,0.933089223,0.44217211,0.06366454,-0.24943544,-0.911641978,F
-0.993142291,-0.481945214,-1.534794519,0.641637773,0.097245352,3.792578513,1.615700503,0.553961559,-0.907499815,-1.641521191,-1.153465662,F
-1.816464634,0.797523014,-0.529782006,-0.025063301,-0.804946239,0.259430104,-0.149673496,-0.711889555,1.164317475,-0.771467597,0.861731707,C
-1.816464634,0.797523014,-0.529782006,-0.025063301,-0.804946239,0.259430104,-0.149673496,-0.711889555,1.164317475,-0.771467597,0.861731707,C
2.417764558,-0.088262682,-0.446030963,-1.103550332,-0.985384558,-0.377695019,-0.243826776,-1.376050399,-1.166476976,-1.206494394,1.506594865,C
0.88873735,-0.481945214,-0.36227992,0.425940367,0.32279325,1.707441747,0.179862984,0.747949132,-0.519034073,-1.467510472,-0.589210399,C
0.300649962,0.699102381,-0.529782006,-0.652546664,-0.534288762,-0.435615485,-0.102596856,-1.422081348,0.452130281,-0.945478316,2.070850128,C
-0.522672381,0.010157951,0.893985722,0.13180754,0.097245352,0.780714295,0.956627543,0.412580785,-0.260056912,-0.075424722,-1.072857767,F
0.418267439,-0.481945214,1.061487808,-0.005454446,-0.444069603,-1.072740608,-1.255974535,-0.406112533,-0.583778363,2.534736061,0.942339601,C
-0.287437426,-0.580365846,-0.278528877,1.622080529,-0.038083386,0.838634761,-0.055520216,0.99125558,-0.324801202,-1.032483675,0.055652759,C
0.418267439,0.305419849,0.140226337,0.151416395,0.007026193,0.549032432,0.933089223,0.484915135,-0.324801202,0.359602075,-0.669818294,F
-0.522672381,0.010157951,0.893985722,0.13180754,0.097245352,0.780714295,0.956627543,0.412580785,-0.260056912,-0.075424722,-1.072857767,F
0.418267439,-0.383524581,-0.446030963,-0.887852926,-0.624507921,-0.319774554,-1.091206295,-0.863134103,-0.583778363,-0.858472956,0.297476443,C
-0.757907336,-0.088262682,1.145238851,-1.025114912,4.517984151,-0.435615485,-0.785208136,-0.586948406,0.257897411,0.185591357,-0.347386715,F
0.418267439,-0.088262682,-0.194777834,-1.025114912,-0.669617501,-0.493535951,-1.373666135,-1.678539496,-1.036988395,-1.380505113,1.748418549,C
0.535884917,-0.777207112,-0.36227992,2.563305575,-0.308740864,1.93912361,2.321850103,2.086134595,-0.583778363,-0.075424722,-1.072857767,C
-0.287437426,-0.481945214,0.307728423,0.406331512,-0.444069603,0.606952898,0.344631224,0.570401184,0.06366454,-0.075424722,-0.911641978,C
-1.345994724,-0.580365846,-0.94853722,2.004453204,-0.083192966,0.201509638,-0.667516536,1.487732251,0.322641701,-0.075424722,-1.234073557,C
1.476824737,-0.777207112,-0.446030963,-1.083941477,-1.030494137,0.780714295,-1.208897895,-1.119592251,-1.749175588,-1.119489035,0.458692233,C
-1.228377246,-1.367730909,-1.534794519,-0.064281011,-0.173412125,-0.493535951,-0.361518376,-0.13321476,-0.842755524,0.968639591,-0.508602504,C
-2.404552022,-0.678786479,-1.032288262,0.739682049,-0.398960023,-1.072740608,-0.620439896,-0.258155909,3.041901893,-0.075424722,1.345379075,C
1.476824737,-0.777207112,-0.446030963,-1.083941477,-1.030494137,0.780714295,-1.208897895,-1.119592251,-1.749175588,-1.119489035,0.458692233,C
-1.345994724,-0.580365846,-0.94853722,2.004453204,-0.083192966,0.201509638,-0.667516536,1.487732251,0.322641701,-0.075424722,-1.234073557,C
0.771119872,0.600681748,-0.781035134,-0.505480251,-0.669617501,-1.767786197,-2.456428855,-1.001226952,-1.166476976,-1.119489035,1.022947496,F
-0.287437426,3.553300734,-0.446030963,-0.397631548,-0.624507921,-0.956899677,-1.420742775,-1.2050783,-0.519034073,1.14265031,1.909634338,C
0.183032484,1.978570608,-1.786047648,-0.378022693,0.187464511,-0.725217814,-1.232436215,-0.014849461,-2.13764133,-1.206494394,-1.234073557,F
-0.287437426,3.553300734,-0.446030963,-0.397631548,-0.624507921,-0.956899677,-1.420742775,-1.2050783,-0.519034073,1.14265031,1.909634338,C
1.35920726,-0.285103948,-0.529782006,0.641637773,-0.444069603,-1.188581539,-1.255974535,0.011453939,-1.295965556,-1.119489035,0.539300128,C
0.88873735,0.994364279,-0.446030963,-0.436849258,-0.75983666,-1.651945265,-0.620439896,-1.126168101,-1.231221266,-0.684462237,1.667810654,C
0.065415007,-0.186683315,-0.529782006,-0.436849258,-0.669617501,-0.898979211,-1.373666135,-1.030818277,-0.454289783,-0.858472956,0.781123812,C
1.35920726,-0.285103948,-0.529782006,0.641637773,-0.444069603,-1.188581539,-1.255974535,0.011453939,-1.295965556,-1.119489035,0.539300128,C
0.065415007,-0.186683315,-0.529782006,-0.436849258,-0.669617501,-0.898979211,-1.373666135,-1.030818277,-0.454289783,-0.858472956,0.781123812,C
0.88873735,0.994364279,-0.446030963,-0.436849258,-0.75983666,-1.651945265,-0.620439896,-1.126168101,-1.231221266,-0.684462237,1.667810654,C
1.476824737,-1.072469011,-1.032288262,-0.946679491,-0.444069603,-0.667297348,-0.455671656,-0.021425311,-0.065824041,0.272596716,-0.347386715,C
-0.052202471,-0.974048378,-0.446030963,-1.044723767,-0.850055819,-0.203933622,-0.620439896,-1.030818277,-0.260056912,-0.3364408,0.378084338,C
0.535884917,-0.481945214,-0.529782006,-0.75059094,-0.489179182,0.201509638,-0.432133336,-0.869709953,-0.972244105,0.881634232,0.619908022,C
0.653502395,-0.285103948,-0.446030963,0.161220823,-0.804946239,-1.246502005,-1.420742775,-0.540917456,-1.619687008,-1.032483675,0.781123812,C
0.771119872,0.206999217,-1.032288262,0.023958837,-0.895165398,-0.146013156,0.109248024,-0.521189907,-1.749175588,-1.206494394,0.458692233,F
0.418267439,-0.186683315,-0.781035134,0.112198685,-1.030494137,-0.956899677,-0.196750136,-0.744768805,-0.324801202,0.011580638,1.829026444,C
-0.640289859,0.403840482,-0.111026791,-0.966288346,-0.398960023,-1.362342937,-1.467819415,-1.346459074,0.711107443,-0.24943544,1.42598697,C
1.006354827,-0.383524581,-0.278528877,-0.985897201,-0.218521705,-1.188581539,-0.855823096,-0.369945358,0.452130281,0.359602075,-0.10556303,C
0.653502395,-0.285103948,-0.446030963,0.161220823,-0.804946239,-1.246502005,-1.420742775,-0.540917456,-1.619687008,-1.032483675,0.781123812,C
0.183032484,-0.383524581,0.140226337,-1.064332622,-0.624507921,0.375271035,-0.808746456,-1.362898699,-0.195312621,-1.032483675,0.942339601,C
-1.228377246,0.010157951,-0.446030963,-0.436849258,-0.083192966,0.954475692,0.462322824,-0.665858605,1.034828894,-0.423446159,0.136260654,C
-1.463612201,0.010157951,-0.529782006,-0.495675823,-0.128302546,0.954475692,0.462322824,-0.659282755,1.034828894,-0.423446159,0.136260654,C
-1.463612201,0.010157951,-0.446030963,-0.436849258,-0.083192966,0.954475692,0.462322824,-0.665858605,1.034828894,-0.423446159,0.136260654,C
-0.052202471,-0.875627745,-0.111026791,0.229851816,0.142354932,0.085668706,-0.738131496,-0.231852509,-0.454289783,-0.423446159,0.136260654,C
0.418267439,-1.170889644,-0.36227992,-1.064332622,-0.669617501,0.259430104,-0.361518376,-1.461536448,-0.454289783,-0.771467597,1.26477118,C
-0.287437426,-1.072469011,-0.446030963,-1.044723767,-0.534288762,1.12823709,-0.714593176,-1.524007023,-1.231221266,0.272596716,1.103555391,C
-1.228377246,-0.777207112,-0.781035134,-0.985897201,-0.579398341,1.707441747,0.721244344,-1.182062826,2.588691861,0.620618154,1.42598697,C
-0.287437426,1.092784912,0.391479465,0.641637773,0.32279325,0.780714295,2.062928583,1.264153353,0.711107443,0.707623513,-0.911641978,C
-0.052202471,-1.564572175,-0.278528877,1.269121137,0.142354932,-0.203933622,-1.185359575,0.826859331,0.06366454,-1.206494394,-0.508602504,C
-0.287437426,-0.186683315,-0.781035134,0.151416395,-0.353850443,-0.435615485,-0.031981896,0.386277385,1.034828894,0.968639591,-0.10556303,C
0.183032484,0.403840482,-0.529782006,0.13180754,-0.850055819,0.085668706,-0.385056696,-0.780935979,-0.260056912,0.968639591,1.667810654,C
0.653502395,0.797523014,-0.864786177,-0.887852926,-1.301151615,-0.261854088,-1.632587655,-1.586477597,-1.684431298,-1.119489035,1.587202759,C
0.183032484,-1.170889644,-0.697284091,1.543645109,-0.083192966,-0.493535951,0.250477944,1.306896377,-1.813919879,-0.24943544,-1.072857767,C
0.183032484,-1.170889644,-0.697284091,1.543645109,-0.083192966,-0.493535951,0.250477944,1.306896377,-1.813919879,-0.24943544,-1.072857767,C
-0.169819948,0.699102381,1.228989893,0.465158077,0.458121989,-0.030172225,0.674167704,0.741373282,-0.972244105,-0.162430081,-0.911641978,F
-0.052202471,-1.367730909,-1.283541391,-0.985897201,0.052135773,-0.319774554,-1.138282935,-0.784223904,0.516874572,0.446607435,0.539300128,C
0.183032484,-1.170889644,-0.697284091,1.543645109,-0.083192966,-0.493535951,0.250477944,1.306896377,-1.813919879,-0.24943544,-1.072857767,C
1.006354827,0.403840482,2.31775345,1.053423731,-0.218521705,1.765362213,1.168472423,1.287168827,-1.231221266,0.446607435,-0.992249873,F
-0.052202471,1.683308709,-0.446030963,3.847685585,-0.669617501,-0.493535951,-0.385056696,2.934419238,-0.842755524,-0.597456878,0.055652759,C
-0.640289859,-0.777207112,-0.613533048,-0.338804983,-0.263631284,4.198021773,0.697706024,-0.409400458,-0.778011234,2.273719983,0.136260654,C
0.300649962,-0.088262682,-0.781035134,1.210294572,-0.083192966,0.722793829,-0.479209976,1.063589929,-0.972244105,0.620618154,-0.427994609,C
0.418267439,-0.383524581,-0.278528877,-1.025114912,-0.398960023,-1.420263402,-1.020591336,-1.606205147,-1.490198427,-1.119489035,1.587202759,C
-0.287437426,0.797523014,-0.446030963,-0.064281011,-0.75983666,-1.362342937,-1.067667976,-1.145895651,-0.001079751,-1.902537269,1.829026444,C
1.006354827,0.403840482,2.31775345,1.053423731,-0.218521705,1.765362213,1.168472423,1.287168827,-1.231221266,0.446607435,-0.992249873,F
0.183032484,0.108578584,-0.027275749,-1.083941477,-0.218521705,-0.898979211,-0.502748296,-1.165623201,0.12840883,0.098585997,0.700515917,F
-0.522672381,0.895943647,-1.116039305,-0.162325286,3.209806343,1.475759884,1.050780823,0.185713962,0.322641701,-0.510451519,-0.831034083,F
-0.522672381,0.994364279,-1.116039305,-0.221151852,3.209806343,1.244078021,1.003704183,0.185713962,0.322641701,-0.510451519,-0.831034083,C
-0.287437426,0.206999217,-0.697284091,0.308287236,-0.444069603,-0.841058745,-0.337980056,-0.13321476,-0.842755524,-0.945478316,0.216868549,C
-0.287437426,0.206999217,-0.697284091,0.308287236,-0.444069603,-0.841058745,-0.337980056,-0.13321476,-0.842755524,-0.945478316,0.216868549,C
-0.405054903,-0.678786479,1.480243022,2.190737328,-0.038083386,-0.088092691,-0.314441736,1.852691922,0.06366454,-0.162430081,-1.395289346,C
-1.228377246,2.962776937,-2.791060161,-0.966288346,-1.165822876,-0.146013156,-0.997053016,-1.593053447,0.646363152,-0.945478316,1.506594865,C
-0.522672381,0.108578584,-0.111026791,-0.78980865,-1.436480353,-0.088092691,-1.161821255,-1.2971402,0.322641701,1.490671748,1.587202759,C
-0.052202471,-0.875627745,-0.027275749,-0.299587272,0.052135773,0.375271035,-0.196750136,-0.392960833,-0.454289783,0.620618154,0.378084338,C
-0.993142291,-0.285103948,0.558981551,-0.142716431,0.277683671,1.186157555,0.321092904,-0.014849461,-0.195312621,3.404789655,-0.024955136,C
-0.993142291,-0.285103948,0.558981551,-0.142716431,0.277683671,1.186157555,0.321092904,-0.014849461,-0.195312621,3.404789655,-0.024955136,C
-0.522672381,0.108578584,-0.781035134,-0.632937809,-0.398960023,-0.261854088,-1.020591336,-1.514143248,-1.878664169,1.490671748,1.667810654,C
0.535884917,0.305419849,-0.697284091,0.043567692,-0.624507921,-0.319774554,-0.008443576,-0.521189907,-1.878664169,-1.032483675,0.458692233,F
0.183032484,0.108578584,0.307728423,-0.946679491,-0.489179182,-0.088092691,-0.290903416,-1.132743951,0.452130281,-0.162430081,1.42598697,C
0.065415007,-0.875627745,2.234002407,-0.476066968,-0.398960023,-1.709865731,-0.385056696,-0.485022732,-1.749175588,0.881634232,-0.10556303,F
-0.640289859,0.403840482,-1.367292434,2.22015061,0.638560307,0.896555227,1.215549063,1.688295674,-0.389545492,-0.075424722,-1.395289346,C
-0.287437426,-1.90904439,-0.027275749,-0.985897201,-0.444069603,-1.072740608,-0.691054856,-0.317338558,0.516874572,1.055644951,-0.831034083,C
-0.640289859,0.403840482,-1.367292434,2.22015061,0.638560307,0.896555227,1.215549063,1.688295674,-0.389545492,-0.075424722,-1.395289346,C
-0.052202471,2.372253139,-0.613533048,-0.142716431,-0.353850443,-0.493535951,-0.196750136,-1.323443599,-0.519034073,-1.902537269,1.990242233,C
0.300649962,0.010157951,-0.446030963,0.406331512,-0.71472708,-0.609376882,1.239087383,-0.212124959,-0.195312621,-0.24943544,1.345379075,C
-1.345994724,-1.269310276,1.145238851,0.97498831,-0.489179182,0.780714295,-0.243826776,0.175850187,-1.036988395,-1.293499753,-0.024955136,A
-1.228377246,-0.039052366,-0.278528877,-0.201542997,-0.128302546,0.317350569,0.250477944,-0.468583107,0.905340313,-0.597456878,0.216868549,C
-1.228377246,0.403840482,-0.446030963,-0.417240403,-0.624507921,0.606952898,-0.549824936,-1.500991548,-0.195312621,0.707623513,1.990242233,A
-0.169819948,-0.580365846,0.475230508,-1.025114912,0.142354932,-0.551456417,0.321092904,-0.185821559,2.005993248,-0.162430081,-0.427994609,C
-0.405054903,-0.186683315,-0.194777834,-1.005506056,-0.534288762,1.359918952,0.156324664,-1.507567398,-0.195312621,0.446607435,1.506594865,C
-2.169317067,0.108578584,1.73149615,-0.142716431,-0.489179182,1.070316624,0.391707864,-1.402353799,0.516874572,-1.293499753,1.909634338,A
-0.052202471,-0.678786479,-0.613533048,1.033814876,-0.353850443,1.475759884,0.321092904,0.39614116,-1.101732685,0.620618154,-0.024955136,C
-0.405054903,-0.088262682,-0.613533048,0.89655289,-0.71472708,-1.941547594,-1.326589495,-0.001697761,-0.778011234,-1.119489035,0.539300128,F
-1.110759769,0.895943647,-0.111026791,-0.946679491,-0.75983666,0.317350569,-0.855823096,-1.599629297,1.423294636,0.533612794,1.748418549,C
-0.757907336,-0.678786479,-1.283541391,1.014206021,-0.083192966,1.475759884,0.391707864,0.830147256,-0.324801202,0.272596716,-0.911641978,C
-0.052202471,0.206999217,-0.36227992,-0.044672156,-0.940274978,-0.377695019,-1.020591336,-1.090000926,-1.036988395,-1.467510472,1.909634338,C
-0.287437426,0.600681748,-1.116039305,-1.064332622,0.32279325,-0.551456417,-0.620439896,-0.218700809,0.840596023,0.533612794,-1.153465662,F
0.418267439,-0.481945214,-0.697284091,2.426043589,1.766299797,-0.956899677,-0.643978216,2.10915007,-0.583778363,0.185591357,-1.475897241,F
0.300649962,-0.777207112,-0.529782006,0.622028918,-0.398960023,-0.956899677,-0.785208136,0.136395088,-0.972244105,-1.032483675,-0.024955136,C
-0.052202471,-1.269310276,0.642732594,1.269121137,-0.083192966,2.5472885,1.050780823,1.116196729,0.322641701,2.534736061,-0.26677882,C
0.183032484,-0.580365846,-0.613533048,0.543593498,-0.850055819,0.085668706,-0.385056696,-0.573796706,-0.842755524,-1.293499753,1.587202759,A
-0.522672381,-1.170889644,0.893985722,-1.025114912,0.232574091,0.201509638,-0.385056696,-1.132743951,-0.519034073,2.273719983,0.619908022,C
-0.052202471,-1.269310276,0.642732594,1.269121137,-0.083192966,2.5472885,1.050780823,1.116196729,0.322641701,2.534736061,-0.26677882,C
-0.052202471,0.305419849,-0.278528877,0.308287236,-0.804946239,-0.146013156,-0.385056696,-0.784223904,-0.389545492,1.22965567,1.667810654,C
-0.052202471,-1.269310276,0.642732594,1.269121137,-0.083192966,2.5472885,1.050780823,1.116196729,0.322641701,2.534736061,-0.26677882,C
0.88873735,0.206999217,0.307728423,-0.946679491,1.856518956,-0.493535951,0.909550903,0.116667538,-0.648522653,0.098585997,-0.589210399,F
-0.993142291,-1.170889644,-0.529782006,1.092641441,-0.71472708,0.201509638,-0.949976376,-0.001697761,-0.260056912,-1.293499753,0.216868549,F
0.183032484,-0.580365846,-0.613533048,0.543593498,-0.850055819,0.085668706,-0.385056696,-0.573796706,-0.842755524,-1.293499753,1.587202759,A
-1.463612201,-0.678786479,-0.781035134,-0.397631548,-0.850055819,0.085668706,0.274016264,-0.994651102,0.711107443,-1.554515832,0.781123812,C
0.653502395,-0.580365846,-0.613533048,0.465158077,-0.850055819,-0.725217814,-0.620439896,-0.304186858,-1.360709847,-0.684462237,0.700515917,C
-0.052202471,0.305419849,-0.278528877,0.308287236,-0.804946239,-0.146013156,-0.385056696,-0.784223904,-0.389545492,1.22965567,1.667810654,C
0.418267439,-0.481945214,-0.697284091,2.426043589,1.766299797,-0.956899677,-0.643978216,2.10915007,-0.583778363,0.185591357,-1.475897241,F
-0.522672381,-1.170889644,0.893985722,-1.025114912,0.232574091,0.201509638,-0.385056696,-1.132743951,-0.519034073,2.273719983,0.619908022,C
-0.287437426,-0.186683315,-0.94853722,2.298586031,0.187464511,-0.725217814,0.015094744,1.648840574,-0.842755524,0.098585997,-1.072857767,F
0.771119872,-0.383524581,-0.194777834,1.308338847,0.187464511,-0.551456417,0.980165863,1.583082075,-0.907499815,0.359602075,-1.153465662,C
-0.287437426,-1.269310276,0.056475294,-1.064332622,-0.398960023,0.549032432,-1.397204455,-1.491127773,-1.490198427,0.098585997,0.942339601,C
-0.169819948,0.600681748,0.810234679,-0.946679491,-0.218521705,-0.377695019,-0.573363256,-1.27741265,0.257897411,-0.423446159,1.667810654,C
-2.522169499,3.848562632,-2.037300776,-1.064332622,-1.165822876,-1.767786197,-3.044886854,-2.237486741,0.711107443,-1.293499753,2.473889602,F
0.771119872,-0.383524581,-0.194777834,1.308338847,0.187464511,-0.551456417,0.980165863,1.583082075,-0.907499815,0.359602075,-1.153465662,C
-0.640289859,-0.777207112,-1.283541391,0.818117469,-0.038083386,1.244078021,0.485861144,0.866314431,-0.648522653,0.446607435,-1.072857767,F
1.947294648,-0.974048378,-0.278528877,-1.044723767,-0.804946239,-0.088092691,-1.020591336,-0.429128007,-2.331874201,-1.119489035,-0.427994609,F
-0.640289859,-0.974048378,-0.781035134,-0.593720099,0.32279325,-0.898979211,-0.455671656,-0.097047585,-0.519034073,0.272596716,-1.072857767,C
-0.640289859,0.600681748,-0.529782006,-0.770199795,-0.985384558,0.259430104,0.321092904,-1.011090727,1.034828894,0.968639591,1.103555391,C
-1.345994724,-0.137472999,-0.446030963,0.09258983,-0.444069603,0.606952898,0.274016264,-0.340354033,1.099573184,-0.423446159,0.216868549,C
-1.698847156,-0.235893631,-0.027275749,-1.025114912,0.232574091,-0.377695019,-0.385056696,-1.165623201,1.164317475,1.490671748,0.619908022,C
-0.287437426,-0.186683315,-0.446030963,0.582811208,-0.804946239,-1.304422471,-0.408595016,-0.488310657,-0.130568331,-1.293499753,1.26477118,C
-2.404552022,-1.072469011,-0.446030963,-0.691764375,-0.71472708,-0.783138279,-0.643978216,-1.2576851,1.229061765,-1.293499753,0.619908022,C
-1.345994724,-0.137472999,-0.446030963,0.09258983,-0.444069603,0.606952898,0.274016264,-0.340354033,1.099573184,-0.423446159,0.216868549,C
-0.757907336,-0.777207112,-0.027275749,-0.201542997,-0.804946239,-0.841058745,-1.491357735,-1.2839885,1.099573184,-0.684462237,2.393281707,C
0.183032484,0.600681748,-0.613533048,0.759290904,-0.218521705,0.896555227,0.650629384,-0.067456261,-0.713266944,-1.206494394,0.861731707,C
-0.405054903,-0.875627745,0.056475294,-0.946679491,-0.75983666,0.201509638,-0.526286616,-1.474688148,0.12840883,1.664682467,1.587202759,C
-0.993142291,-0.678786479,-0.36227992,1.308338847,-0.173412125,-0.435615485,-0.314441736,1.754054173,1.293806055,-0.3364408,-1.556505136,F
-0.405054903,0.403840482,1.228989893,0.308287236,-0.895165398,-1.014820142,-1.185359575,-0.849982404,0.19315312,2.62174142,1.748418549,F
-1.463612201,-0.186683315,-1.283541391,-0.985897201,-0.534288762,-1.014820142,-0.079058536,-0.751344654,0.840596023,-1.206494394,-0.26677882,C
0.183032484,-1.269310276,-0.446030963,1.622080529,0.232574091,-0.377695019,0.250477944,1.280592977,-1.490198427,-0.858472956,-1.234073557,C
0.183032484,-1.269310276,-0.446030963,1.622080529,0.232574091,-0.377695019,0.250477944,1.280592977,-1.490198427,-0.858472956,-1.234073557,C
0.183032484,-1.269310276,-0.446030963,1.622080529,0.232574091,-0.377695019,0.250477944,1.280592977,-1.490198427,-0.858472956,-1.234073557,C
0.183032484,-1.269310276,-0.446030963,1.622080529,0.232574091,-0.377695019,0.250477944,1.280592977,-1.490198427,-0.858472956,-1.234073557,C
0.183032484,-1.269310276,-0.446030963,1.622080529,0.232574091,-0.377695019,0.250477944,1.280592977,-1.490198427,-0.858472956,-1.234073557,C
0.653502395,-0.088262682,-0.446030963,-0.907461781,-0.263631284,0.549032432,-0.408595016,-1.182062826,-1.101732685,-0.771467597,1.103555391,F
-0.052202471,-0.580365846,-0.278528877,0.818117469,1.089656103,1.823282678,1.309702343,0.826859331,-1.943408459,-0.597456878,-1.234073557,C
-0.640289859,0.010157951,-0.36227992,0.072980975,0.232574091,0.259430104,0.109248024,-0.09375966,1.552783216,0.881634232,0.378084338,C
-1.581229679,-1.072469011,-0.864786177,-0.691764375,-0.308740864,-1.478183868,-0.714593176,-0.524477831,0.581618862,0.098585997,-0.427994609,F
-1.698847156,1.781729342,-1.534794519,-0.848635216,-0.895165398,-0.377695019,-0.196750136,-1.477976073,1.293806055,2.447730701,2.312673812,A
1.123972305,-0.875627745,-0.111026791,0.190634106,-1.391370774,0.664873364,-0.337980056,-0.409400458,-1.295965556,-0.858472956,0.378084338,C
-1.581229679,-1.072469011,-0.864786177,-0.691764375,-0.308740864,-1.478183868,-0.714593176,-0.524477831,0.581618862,0.098585997,-0.427994609,F
-0.405054903,-0.186683315,0.056475294,-0.985897201,-0.263631284,-0.609376882,1.074319143,-0.613251806,0.646363152,-0.24943544,0.136260654,F
1.123972305,-0.875627745,-0.111026791,0.190634106,-1.391370774,0.664873364,-0.337980056,-0.409400458,-1.295965556,-0.858472956,0.378084338,C
1.123972305,-0.777207112,-0.111026791,-0.279978417,-1.346261194,-0.261854088,-0.879361416,-0.711889555,-1.295965556,-0.858472956,0.378084338,C
-0.875524814,-1.072469011,-0.446030963,-0.770199795,-0.804946239,-0.783138279,-0.949976376,-1.086713001,-0.195312621,-1.032483675,0.458692233,C
0.653502395,-0.777207112,0.140226337,-0.064281011,-0.940274978,-1.478183868,-2.315198935,-0.521189907,-2.590851362,0.272596716,0.297476443,F
-0.169819948,1.092784912,-0.781035134,-0.730982085,-1.301151615,-0.783138279,-1.373666135,-1.047257902,-1.036988395,-1.032483675,0.781123812,F
0.065415007,1.191205545,-1.367292434,1.269121137,-0.579398341,1.359918952,1.121395783,1.155651829,-0.713266944,0.011580638,-0.911641978,F
0.065415007,1.191205545,-1.367292434,1.269121137,-0.579398341,1.359918952,1.121395783,1.155651829,-0.713266944,0.011580638,-0.911641978,F
0.065415007,1.191205545,-1.367292434,1.269121137,-0.579398341,1.359918952,1.121395783,1.155651829,-0.713266944,0.011580638,-0.911641978,F
-0.640289859,-0.383524581,-0.36227992,1.425991978,-0.489179182,1.012396158,-0.102596856,0.540809859,-0.130568331,-0.945478316,0.055652759,C
0.065415007,1.191205545,-1.367292434,1.269121137,-0.579398341,1.359918952,1.121395783,1.155651829,-0.713266944,0.011580638,-0.911641978,F
0.653502395,-0.088262682,-0.194777834,-0.78980865,-1.436480353,-1.188581539,0.109248024,-1.014378652,-1.036988395,1.403666388,1.184163286,F
-0.875524814,-0.088262682,-0.446030963,0.661246628,-0.173412125,1.475759884,-0.314441736,0.425732485,-0.324801202,-0.597456878,-0.26677882,C
-2.169317067,3.258038835,-1.786047648,-1.005506056,-1.662028251,1.707441747,-0.902899736,-2.178304092,0.452130281,-1.032483675,2.393281707,F
-0.169819948,1.388046811,0.475230508,1.112250296,-0.263631284,1.475759884,2.580771623,1.287168827,0.775851733,0.794628873,-0.669818294,F
-0.405054903,0.502261115,-0.446030963,-0.064281011,-1.256042035,0.317350569,-0.832284776,-0.922316753,0.322641701,-1.467510472,1.345379075,C
0.065415007,0.502261115,-0.194777834,0.249460671,-0.263631284,-0.377695019,-0.079058536,-0.580372556,-0.519034073,0.707623513,1.42598697,F
-0.405054903,0.403840482,0.977736765,0.249460671,-1.075603717,-0.261854088,-0.973514696,-0.882861653,0.06366454,1.838693186,1.748418549,C
0.653502395,-0.285103948,-0.36227992,0.072980975,-1.165822876,-0.261854088,-0.596901576,-0.212124959,-0.389545492,-1.72852655,0.216868549,C
